query_id,config_name,agent_type,embedding_model,reranker_model,k,metric,score,iterations
23,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.3333333333333333,3
23,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
23,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.3333333333333333,3
23,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
23,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.3333333333333333,3
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
24,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
25,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
26,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
27,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,0.0,3
28,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.0,3
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
29,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
30,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
31,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,0.0,3
32,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,0.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.2,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
33,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.2,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,0.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.25,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
34,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.25,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,0.0,3
35,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.0,3
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
36,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
37,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
38,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
39,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
40,RAGAgent-text-embedding-3-small-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-small,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
